Event frame,Sequence frame,Class ID,Score,Bboxes
25947,0,38,0.016414862126111984,"[1517.74072265625, 639.3076171875, 1772.2259521484375, 692.8214111328125]"
25947,0,38,0.016294162720441818,"[1525.686767578125, 658.1925659179688, 1578.256103515625, 691.6134033203125]"
25947,0,32,0.014135142788290977,"[458.7129821777344, 466.6832275390625, 509.62298583984375, 529.8126831054688]"
25947,0,38,0.01224686112254858,"[332.665283203125, 527.7940063476562, 461.6570739746094, 591.6007690429688]"
25947,0,38,0.010779103264212608,"[457.4425964355469, 464.8764343261719, 511.79693603515625, 532.6416015625]"
26065,0,38,0.2396659106016159,"[178.2855224609375, 444.5304870605469, 291.8936767578125, 543.5716552734375]"
26065,0,60,0.1403753161430359,"[412.6222229003906, 607.5639038085938, 1403.451416015625, 947.730712890625]"
26065,0,60,0.050802938640117645,"[421.6483154296875, 651.887939453125, 923.6961059570312, 1017.1380004882812]"
26065,0,32,0.022116728127002716,"[218.92567443847656, 496.3411560058594, 234.83872985839844, 515.870361328125]"
26065,0,60,0.01774883270263672,"[953.0767822265625, 759.751708984375, 1398.228515625, 1001.2398681640625]"
26065,0,32,0.016990747302770615,"[150.6034698486328, 572.08544921875, 198.27658081054688, 628.0803833007812]"
26065,0,60,0.012696141377091408,"[854.3687744140625, 620.5756225585938, 1424.1624755859375, 995.4456787109375]"
27250,0,38,0.3346756398677826,"[1438.4537353515625, 631.6394653320312, 1496.4141845703125, 683.409912109375]"
27250,0,60,0.1978853940963745,"[401.86029052734375, 605.4234619140625, 1429.537353515625, 1008.7320556640625]"
27250,0,32,0.14748698472976685,"[1438.66015625, 633.4898071289062, 1491.1392822265625, 680.1626586914062]"
27250,0,38,0.11448492109775543,"[536.2035522460938, 525.2022094726562, 571.1058349609375, 579.383056640625]"
27250,0,60,0.054591208696365356,"[429.15570068359375, 637.6690063476562, 927.55126953125, 1015.8734741210938]"
27250,0,38,0.04030439630150795,"[525.1682739257812, 471.8493347167969, 574.46337890625, 577.6885375976562]"
27250,0,60,0.03208203986287117,"[867.4127197265625, 643.1528930664062, 1429.5377197265625, 1009.5601806640625]"
27250,0,60,0.017098024487495422,"[433.9678649902344, 586.5962524414062, 1437.152099609375, 815.2048950195312]"
27329,0,60,0.1528632491827011,"[415.1759948730469, 605.0345458984375, 1405.0509033203125, 946.330322265625]"
27329,0,60,0.05764345824718475,"[432.938720703125, 658.2525634765625, 900.4573974609375, 1013.3966064453125]"
27329,0,38,0.03519827127456665,"[376.23089599609375, 485.54541015625, 455.7206115722656, 571.02685546875]"
27329,0,32,0.031169869005680084,"[506.6803283691406, 470.4106750488281, 555.8929443359375, 532.3363037109375]"
27329,0,60,0.014103780500590801,"[876.84619140625, 711.0542602539062, 1415.85693359375, 1000.9976806640625]"
27329,0,38,0.01336491759866476,"[456.6325988769531, 465.21783447265625, 512.654052734375, 535.087646484375]"
27329,0,32,0.01007157377898693,"[458.39117431640625, 467.3839111328125, 509.4277648925781, 531.7155151367188]"
27379,0,38,0.873775839805603,"[1534.4527587890625, 604.1382446289062, 1614.666015625, 656.5763549804688]"
27379,0,38,0.8314886689186096,"[494.4669494628906, 468.6996154785156, 557.1703491210938, 536.6477661132812]"
27379,0,38,0.28371462225914,"[457.7919616699219, 465.0486145019531, 519.1138305664062, 540.115966796875]"
27379,0,32,0.19737371802330017,"[1534.8448486328125, 606.0868530273438, 1586.2216796875, 649.9359741210938]"
27379,0,38,0.19004619121551514,"[447.96881103515625, 502.1644287109375, 504.1779479980469, 574.541748046875]"
27379,0,60,0.1542835384607315,"[404.2486877441406, 607.7131958007812, 1402.0048828125, 943.657958984375]"
27379,0,38,0.10734036564826965,"[1537.7659912109375, 601.405029296875, 1689.176513671875, 655.468505859375]"
27379,0,60,0.05498296767473221,"[429.9702453613281, 653.605712890625, 905.5720825195312, 1014.7955932617188]"
27379,0,38,0.04087195172905922,"[470.1913757324219, 527.0919189453125, 494.6901550292969, 539.7613525390625]"
27379,0,38,0.036735452711582184,"[469.7086486816406, 529.0003662109375, 501.0600280761719, 548.6005249023438]"
27379,0,38,0.034006744623184204,"[452.9774169921875, 505.416259765625, 495.3891906738281, 536.1369018554688]"
27379,0,38,0.03396500274538994,"[445.81390380859375, 532.217041015625, 496.56005859375, 570.9717407226562]"
27379,0,38,0.03367600962519646,"[470.2450866699219, 529.596923828125, 498.6146545410156, 565.0413208007812]"
27379,0,38,0.023796075955033302,"[1573.1182861328125, 608.131591796875, 1616.3927001953125, 659.5064086914062]"
27379,0,32,0.02368229068815708,"[508.6041259765625, 469.31982421875, 556.6838989257812, 530.3428344726562]"
27379,0,60,0.022869959473609924,"[877.0328369140625, 686.234130859375, 1422.3660888671875, 1004.375]"
27379,0,32,0.021408068016171455,"[449.4095153808594, 543.9131469726562, 476.125732421875, 567.499755859375]"
27379,0,38,0.021271102130413055,"[465.2787780761719, 532.4705200195312, 490.7905578613281, 546.2979125976562]"
27379,0,38,0.018224643543362617,"[450.6101379394531, 458.8616027832031, 565.2769165039062, 558.15576171875]"
27379,0,38,0.014134441502392292,"[402.1705627441406, 462.11199951171875, 504.6329650878906, 556.468505859375]"
27379,0,38,0.010667672380805016,"[352.99169921875, 431.83380126953125, 501.1525573730469, 561.4330444335938]"
28826,0,38,0.7178651094436646,"[1361.1590576171875, 602.05615234375, 1470.912841796875, 662.9712524414062]"
28826,0,32,0.16372227668762207,"[489.3570556640625, 563.03466796875, 503.2110290527344, 578.1906127929688]"
28826,0,60,0.15857994556427002,"[415.8600158691406, 610.1758422851562, 1398.3931884765625, 945.8944702148438]"
28826,0,38,0.10180802643299103,"[500.7912292480469, 467.4205017089844, 556.4892578125, 536.1469116210938]"
28826,0,60,0.0443916879594326,"[434.5010986328125, 659.421875, 909.2567749023438, 1011.900390625]"
28826,0,60,0.038258038461208344,"[855.720703125, 631.1207275390625, 1425.53076171875, 1008.504638671875]"
28826,0,38,0.028589686378836632,"[453.5518493652344, 464.9931335449219, 554.8988647460938, 539.3221435546875]"
28826,0,38,0.016217438504099846,"[1578.096435546875, 487.4115295410156, 1629.1729736328125, 546.9959106445312]"
28826,0,38,0.015095488168299198,"[1393.3623046875, 626.081787109375, 1492.1943359375, 663.5694580078125]"
28826,0,32,0.013561602681875229,"[508.547119140625, 467.5120544433594, 556.3294677734375, 534.0916748046875]"
28826,0,38,0.010532958433032036,"[1381.6175537109375, 619.2484130859375, 1449.427734375, 659.260986328125]"
28927,0,60,0.16077405214309692,"[395.1015625, 614.5028076171875, 1432.6417236328125, 1007.283203125]"
28927,0,38,0.13043738901615143,"[218.0390625, 565.7996826171875, 273.2065124511719, 617.93408203125]"
28927,0,32,0.08525963872671127,"[222.9710693359375, 568.9644165039062, 270.31591796875, 614.8906860351562]"
28927,0,38,0.05854959785938263,"[234.23135375976562, 455.4250793457031, 341.07940673828125, 567.2225341796875]"
28927,0,60,0.0507488027215004,"[421.0902099609375, 646.4412231445312, 918.2864990234375, 1017.739013671875]"
28927,0,60,0.031267497688531876,"[946.7394409179688, 742.544677734375, 1402.29931640625, 999.7224731445312]"
28927,0,60,0.010580486617982388,"[455.7707824707031, 790.9558715820312, 808.9909057617188, 1002.8631591796875]"
30425,0,38,0.7051190137863159,"[321.37982177734375, 737.8343505859375, 398.8290100097656, 777.1973876953125]"
30425,0,38,0.6399658918380737,"[1393.9454345703125, 612.5227661132812, 1487.5948486328125, 669.40283203125]"
30425,0,32,0.5604766607284546,"[345.7910461425781, 604.2771606445312, 357.8872985839844, 615.426513671875]"
30425,0,60,0.1139480322599411,"[418.4067077636719, 605.081298828125, 1404.1319580078125, 917.6514892578125]"
30425,0,32,0.10465122759342194,"[340.6021423339844, 605.234130859375, 355.10003662109375, 619.2781372070312]"
30425,0,60,0.048034559935331345,"[417.9795837402344, 649.198486328125, 910.53369140625, 1016.7235107421875]"
30425,0,38,0.04631979018449783,"[1390.43603515625, 612.7550048828125, 1452.2890625, 655.1764526367188]"
30425,0,38,0.03652788698673248,"[341.6862487792969, 738.4973754882812, 388.5732727050781, 769.055908203125]"
30425,0,60,0.02057667262852192,"[865.2453002929688, 640.979248046875, 1423.3878173828125, 1007.0425415039062]"
30425,0,38,0.014837425202131271,"[1423.772705078125, 624.7421264648438, 1544.2003173828125, 676.9007568359375]"
30425,0,32,0.012985030189156532,"[340.57769775390625, 602.281494140625, 355.36224365234375, 613.0464477539062]"
30508,0,38,0.9105159640312195,"[296.3042297363281, 556.837158203125, 372.6650695800781, 601.4331665039062]"
30508,0,32,0.4502047300338745,"[1308.845947265625, 660.608642578125, 1352.36328125, 701.9006958007812]"
30508,0,32,0.32003718614578247,"[1318.066650390625, 663.7896728515625, 1339.9324951171875, 682.7044067382812]"
30508,0,38,0.25265178084373474,"[316.9006042480469, 572.2094116210938, 359.155517578125, 596.32080078125]"
30508,0,38,0.24276849627494812,"[296.0331726074219, 573.7788696289062, 359.1665344238281, 602.9409790039062]"
30508,0,60,0.15751856565475464,"[411.0260009765625, 609.4907836914062, 1384.6959228515625, 925.7565307617188]"
30508,0,38,0.1396646946668625,"[1305.9749755859375, 666.4195556640625, 1428.9263916015625, 761.2378540039062]"
30508,0,32,0.13456511497497559,"[1316.4232177734375, 660.0757446289062, 1352.341552734375, 685.622314453125]"
30508,0,38,0.066903255879879,"[317.412109375, 473.27935791015625, 365.93109130859375, 592.0982666015625]"
30508,0,60,0.048217833042144775,"[422.6215515136719, 651.403076171875, 902.8141479492188, 1018.6844482421875]"
30508,0,38,0.04041312262415886,"[330.4676818847656, 491.5749206542969, 345.34228515625, 546.9736938476562]"
30508,0,38,0.03430181369185448,"[1305.0103759765625, 656.5238647460938, 1361.6876220703125, 713.4198608398438]"
30508,0,38,0.03172462061047554,"[240.57850646972656, 549.7968139648438, 368.0657043457031, 604.5027465820312]"
30508,0,60,0.026553915813565254,"[945.581787109375, 750.2582397460938, 1404.118408203125, 1001.258544921875]"
30508,0,60,0.024318140000104904,"[771.062255859375, 634.0206298828125, 1399.524658203125, 1000.6732788085938]"
30508,0,38,0.022049853578209877,"[322.05902099609375, 559.2421875, 368.4076843261719, 595.76220703125]"
30508,0,38,0.015269983559846878,"[296.8323669433594, 580.6158447265625, 332.95074462890625, 602.0426025390625]"
30597,0,38,0.9528472423553467,"[1358.0675048828125, 586.7718505859375, 1428.626708984375, 642.2090454101562]"
30597,0,32,0.1727668046951294,"[496.359130859375, 650.3135986328125, 519.6820068359375, 666.5873413085938]"
30597,0,60,0.13814203441143036,"[412.3206481933594, 616.9803466796875, 1404.5548095703125, 939.9465942382812]"
30597,0,32,0.07450796663761139,"[479.30279541015625, 647.5119018554688, 518.5413818359375, 672.6004028320312]"
30597,0,38,0.07284429669380188,"[470.20025634765625, 615.0297241210938, 531.625244140625, 686.2363891601562]"
30597,0,60,0.048012491315603256,"[427.5157165527344, 705.0062255859375, 911.8037719726562, 1003.8624877929688]"
30597,0,60,0.04636692255735397,"[886.61962890625, 706.08935546875, 1419.8970947265625, 1002.775146484375]"
30597,0,38,0.032438747584819794,"[281.1333312988281, 541.3846435546875, 358.5063171386719, 610.3526611328125]"
30597,0,32,0.032406821846961975,"[1358.8638916015625, 589.1041870117188, 1416.173583984375, 635.8822021484375]"
30597,0,38,0.020424125716090202,"[472.47064208984375, 642.9183349609375, 522.2677612304688, 679.9749755859375]"
30597,0,38,0.01684458553791046,"[1582.6529541015625, 485.7606201171875, 1630.58642578125, 544.8049926757812]"
30597,0,38,0.01660229079425335,"[1394.97216796875, 609.9527587890625, 1433.698974609375, 640.7504272460938]"
30688,0,60,0.13979338109493256,"[405.6752624511719, 604.7102661132812, 1398.5302734375, 1016.3963012695312]"
30688,0,32,0.11020313203334808,"[266.78167724609375, 627.55322265625, 317.4414978027344, 679.4863891601562]"
30688,0,38,0.07582894712686539,"[267.02740478515625, 615.9486694335938, 320.21044921875, 681.892822265625]"
30688,0,38,0.05288350209593773,"[210.59893798828125, 610.995361328125, 317.52911376953125, 682.1942138671875]"
30688,0,60,0.047388892620801926,"[947.5816040039062, 763.9043579101562, 1397.7603759765625, 1001.7628173828125]"
30688,0,60,0.046058960258960724,"[425.7582702636719, 659.0400390625, 907.4563598632812, 1015.5457763671875]"
30688,0,38,0.024209199473261833,"[1356.1121826171875, 529.83935546875, 1487.1673583984375, 668.5520629882812]"
30688,0,60,0.022869957610964775,"[855.2484130859375, 618.5198974609375, 1427.890380859375, 996.2367553710938]"
30688,0,38,0.012733928859233856,"[297.7420959472656, 610.863525390625, 318.67425537109375, 629.1243286132812]"
30688,0,38,0.012663239613175392,"[172.88140869140625, 607.6455078125, 295.5236511230469, 693.7887573242188]"
30688,0,38,0.01079309731721878,"[288.4599609375, 595.6115112304688, 318.82940673828125, 628.129638671875]"
30688,0,60,0.010736183263361454,"[453.1982116699219, 790.6517944335938, 811.4496459960938, 1003.4149780273438]"
32535,0,38,0.6519845128059387,"[1442.591064453125, 612.4609375, 1507.994384765625, 673.52392578125]"
32535,0,60,0.1454462856054306,"[384.4073791503906, 592.642822265625, 1415.7332763671875, 998.829345703125]"
32535,0,32,0.14268259704113007,"[1442.106201171875, 614.92626953125, 1496.07275390625, 663.9423217773438]"
32535,0,38,0.07376161217689514,"[487.9666748046875, 548.6049194335938, 537.2530517578125, 582.1306762695312]"
32535,0,60,0.07175999879837036,"[427.2870178222656, 641.5731811523438, 912.9887084960938, 1015.3546142578125]"
32535,0,38,0.05921049788594246,"[466.31024169921875, 468.9416809082031, 552.0330200195312, 577.4649047851562]"
32535,0,38,0.058569055050611496,"[506.5392761230469, 468.5830383300781, 555.0963745117188, 530.6414794921875]"
32535,0,60,0.02679050900042057,"[862.7607421875, 638.5133056640625, 1428.9615478515625, 1007.3552856445312]"
32535,0,38,0.012487322092056274,"[1477.501220703125, 668.7171020507812, 1515.70556640625, 685.114990234375]"
32631,0,38,0.9028776288032532,"[307.5619201660156, 525.6226196289062, 386.6229553222656, 592.453857421875]"
32631,0,38,0.249931201338768,"[300.7010192871094, 528.5173950195312, 362.2867431640625, 576.1892700195312]"
32631,0,38,0.20188046991825104,"[351.7047119140625, 541.1546630859375, 385.45635986328125, 591.5789794921875]"
32631,0,60,0.1396881341934204,"[401.2143859863281, 618.4149780273438, 1436.0047607421875, 1006.31201171875]"
32631,0,60,0.04846459999680519,"[424.8708801269531, 657.473388671875, 916.6643676757812, 1014.6572265625]"
32631,0,38,0.044857099652290344,"[318.5408630371094, 552.5931396484375, 382.82196044921875, 594.2985229492188]"
32631,0,38,0.028843948617577553,"[264.3418273925781, 534.7005615234375, 348.7210998535156, 575.8562622070312]"
32631,0,38,0.018946833908557892,"[301.90911865234375, 541.375, 338.8684997558594, 574.56494140625]"
32631,0,60,0.016829155385494232,"[373.6166076660156, 604.1975708007812, 1427.643310546875, 823.1006469726562]"
32631,0,60,0.015537752769887447,"[882.1630249023438, 669.4231567382812, 1414.9765625, 1005.2731323242188]"
32631,0,38,0.010829913429915905,"[306.0179748535156, 525.0794677734375, 317.576416015625, 535.71875]"
32708,0,38,0.7242494821548462,"[1520.280029296875, 537.7489013671875, 1579.5390625, 601.1616821289062]"
32708,0,38,0.40782415866851807,"[501.4649963378906, 466.8692321777344, 556.4356079101562, 541.212646484375]"
32708,0,60,0.1773073524236679,"[410.1193542480469, 578.0475463867188, 1411.4271240234375, 1023.1949462890625]"
32708,0,38,0.06372281163930893,"[478.0533142089844, 466.05267333984375, 548.642578125, 558.4223022460938]"
32708,0,32,0.061085205525159836,"[304.1219177246094, 559.3986206054688, 334.953857421875, 581.6864624023438]"
32708,0,60,0.04910120368003845,"[431.5184326171875, 650.3766479492188, 922.6375122070312, 1015.1795654296875]"
32708,0,60,0.021362554281949997,"[382.06158447265625, 599.3137817382812, 1430.660888671875, 819.17236328125]"
32708,0,60,0.01442920695990324,"[846.8176879882812, 620.7335205078125, 1426.848876953125, 996.9446411132812]"
32708,0,32,0.011759711429476738,"[508.1280822753906, 469.5379638671875, 556.8810424804688, 529.2449951171875]"
32708,0,38,0.010793644934892654,"[1536.8858642578125, 553.9071044921875, 1590.759765625, 599.810302734375]"
32708,0,32,0.010440229438245296,"[293.3226013183594, 538.5241088867188, 329.23052978515625, 583.2566528320312]"
32831,0,38,0.2189779430627823,"[60.56455612182617, 594.1090087890625, 104.47197723388672, 642.3257446289062]"
32831,0,60,0.17901790142059326,"[408.1465148925781, 608.5810546875, 1401.5936279296875, 941.6981811523438]"
32831,0,38,0.07825345546007156,"[63.84854507446289, 562.3018798828125, 127.91881561279297, 644.9404296875]"
32831,0,60,0.06840064376592636,"[425.3821716308594, 655.4590454101562, 908.8206176757812, 1015.5792846679688]"
32831,0,38,0.045606087893247604,"[1732.292724609375, 639.1343994140625, 1802.4627685546875, 677.5829467773438]"
32831,0,38,0.03281698748469353,"[1729.2275390625, 580.1987915039062, 1837.4398193359375, 679.8764038085938]"
32831,0,32,0.018824651837348938,"[65.58668518066406, 596.010498046875, 100.96836853027344, 642.217529296875]"
32831,0,60,0.017901046201586723,"[840.3504028320312, 623.9105224609375, 1426.2557373046875, 996.4066772460938]"
32831,0,60,0.012595334090292454,"[946.320068359375, 772.8685302734375, 1385.4921875, 1000.8026733398438]"
32831,0,60,0.01000321377068758,"[438.99078369140625, 787.6171264648438, 810.3058471679688, 1003.0307006835938]"
33796,0,38,0.6940181255340576,"[1429.584716796875, 617.8677368164062, 1495.49072265625, 672.7149047851562]"
33796,0,60,0.12490791082382202,"[391.9270935058594, 612.9069213867188, 1437.4234619140625, 1012.2963256835938]"
33796,0,60,0.05579116567969322,"[402.3970031738281, 594.9627685546875, 1441.684814453125, 822.973388671875]"
33796,0,32,0.047708433121442795,"[1430.7239990234375, 619.8660278320312, 1483.00732421875, 662.8970947265625]"
33796,0,38,0.04554688557982445,"[286.5892333984375, 487.02996826171875, 427.844482421875, 547.4363403320312]"
33796,0,60,0.03371671587228775,"[433.30609130859375, 721.466552734375, 890.7316284179688, 1005.02197265625]"
33796,0,60,0.030891241505742073,"[861.7022705078125, 642.4342041015625, 1428.953369140625, 1009.1676635742188]"
33796,0,38,0.015463931486010551,"[357.5070495605469, 774.6945190429688, 400.8755187988281, 800.6797485351562]"
33892,0,38,0.4826228618621826,"[338.63671875, 531.4247436523438, 407.5701599121094, 592.3475341796875]"
33892,0,60,0.16926153004169464,"[413.1640319824219, 613.4657592773438, 1403.7373046875, 944.2167358398438]"
33892,0,60,0.05099659413099289,"[468.4384460449219, 741.212158203125, 814.7789306640625, 1020.615966796875]"
33892,0,32,0.03520042076706886,"[348.2165222167969, 536.4650268554688, 403.60791015625, 590.58642578125]"
33892,0,60,0.02956504374742508,"[866.4686279296875, 650.6732788085938, 1424.7296142578125, 1003.6694946289062]"
33892,0,60,0.017510198056697845,"[411.3230285644531, 692.5775146484375, 986.7862548828125, 1001.3851928710938]"
33892,0,38,0.016156764701008797,"[319.7744445800781, 552.4154663085938, 373.8220520019531, 589.9769897460938]"
33959,0,38,0.9336602687835693,"[1484.22900390625, 580.47998046875, 1564.1025390625, 632.6644287109375]"
33959,0,38,0.5300322771072388,"[407.6028137207031, 552.58935546875, 445.13720703125, 603.0530395507812]"
33959,0,38,0.18911130726337433,"[416.3038330078125, 553.2325439453125, 445.360107421875, 585.8423461914062]"
33959,0,60,0.15994495153427124,"[416.0088806152344, 611.1004028320312, 1403.6627197265625, 935.246826171875]"
33959,0,32,0.1131957396864891,"[429.14605712890625, 568.3970336914062, 442.8439025878906, 584.1201782226562]"
33959,0,38,0.058005768805742264,"[1511.50439453125, 595.2940063476562, 1565.0238037109375, 631.01171875]"
33959,0,38,0.04662368819117546,"[1486.5439453125, 583.7848510742188, 1643.3880615234375, 635.8834228515625]"
33959,0,60,0.04639342427253723,"[430.3392333984375, 670.1168823242188, 906.524169921875, 1013.1463012695312]"
33959,0,38,0.03876013681292534,"[314.2229919433594, 499.967041015625, 444.6862487792969, 586.9605712890625]"
33959,0,32,0.0242865439504385,"[423.20660400390625, 563.4395141601562, 443.1782531738281, 585.3079833984375]"
33959,0,38,0.020613763481378555,"[378.0230407714844, 550.07177734375, 449.4391174316406, 605.8516235351562]"
33959,0,60,0.019804680719971657,"[884.71728515625, 703.3170776367188, 1413.4776611328125, 1002.8518676757812]"
33959,0,32,0.01797894388437271,"[458.8075256347656, 466.35272216796875, 510.22039794921875, 530.74560546875]"
33959,0,38,0.017352186143398285,"[418.41925048828125, 564.2393798828125, 442.5477294921875, 597.460205078125]"
33959,0,38,0.0137754175812006,"[396.5674133300781, 568.36865234375, 433.2712707519531, 602.759033203125]"
33959,0,32,0.012356448918581009,"[509.0568542480469, 467.5977783203125, 555.1442260742188, 534.5125122070312]"
33959,0,60,0.011249088682234287,"[452.7958679199219, 789.7589721679688, 809.8616943359375, 1002.7102661132812]"
34057,0,38,0.7486836910247803,"[299.02581787109375, 547.0208740234375, 358.9808349609375, 613.0570678710938]"
34057,0,60,0.19153447449207306,"[409.742919921875, 608.1904296875, 1401.9677734375, 925.2568969726562]"
34057,0,38,0.11243738979101181,"[344.03192138671875, 544.1595458984375, 364.80157470703125, 559.8748779296875]"
34057,0,60,0.056531816720962524,"[421.7597351074219, 659.1513671875, 907.9158325195312, 1014.7736206054688]"
34057,0,38,0.05595679581165314,"[304.02716064453125, 545.4005737304688, 361.1756286621094, 576.7737426757812]"
34057,0,60,0.03404266759753227,"[868.6255493164062, 638.9666137695312, 1429.2403564453125, 1008.2296142578125]"
34057,0,38,0.0209715086966753,"[298.8969421386719, 478.7394714355469, 359.6685791015625, 620.2578735351562]"
34057,0,38,0.020736513659358025,"[303.5064392089844, 484.7337646484375, 342.2894592285156, 549.99755859375]"
34057,0,32,0.015818731859326363,"[306.16265869140625, 560.0748291015625, 355.2454833984375, 611.7673950195312]"
34057,0,38,0.013860665261745453,"[340.538330078125, 549.8316040039062, 360.1692810058594, 569.3417358398438]"
34057,0,38,0.01345715019851923,"[296.987060546875, 446.41009521484375, 361.99560546875, 554.2283325195312]"
34057,0,38,0.01304804626852274,"[340.1999816894531, 539.9135131835938, 361.84637451171875, 565.042236328125]"
34057,0,60,0.011881605722010136,"[450.38385009765625, 789.2359619140625, 809.2490234375, 1002.7525024414062]"
38938,0,38,0.2051602602005005,"[1486.8394775390625, 577.7289428710938, 1571.028076171875, 674.3130493164062]"
38938,0,32,0.1777086853981018,"[1485.6585693359375, 629.2922973632812, 1512.690673828125, 666.4010009765625]"
38938,0,60,0.1759001910686493,"[414.0599060058594, 606.3054809570312, 1402.667724609375, 940.1160278320312]"
38938,0,32,0.1350206881761551,"[380.9400634765625, 541.157958984375, 426.6286926269531, 592.0032348632812]"
38938,0,38,0.06569831818342209,"[1486.4649658203125, 627.8359985351562, 1516.781494140625, 669.3142700195312]"
38938,0,60,0.046312037855386734,"[431.5911865234375, 660.2686157226562, 910.9965209960938, 1014.6122436523438]"
38938,0,60,0.025922825559973717,"[866.9176025390625, 647.6044311523438, 1425.218505859375, 1005.3488159179688]"
38938,0,38,0.025446666404604912,"[371.426513671875, 532.9827270507812, 434.7705383300781, 597.6428833007812]"
38938,0,32,0.013293562456965446,"[1489.1378173828125, 627.2709350585938, 1513.457275390625, 643.1495361328125]"
38938,0,38,0.012771227397024632,"[1484.328369140625, 607.3008422851562, 1540.5048828125, 676.4939575195312]"
38938,0,38,0.012405580841004848,"[1525.6044921875, 563.7977905273438, 1650.5712890625, 681.0086059570312]"
38938,0,32,0.011351639404892921,"[459.32928466796875, 466.8460693359375, 509.8932800292969, 529.7180786132812]"
39023,0,38,0.24088667333126068,"[1512.009765625, 551.098388671875, 1580.937744140625, 592.0211791992188]"
39023,0,60,0.20837272703647614,"[399.97412109375, 620.3184204101562, 1433.42822265625, 1002.5660400390625]"
39023,0,60,0.06740055233240128,"[394.51312255859375, 596.5576782226562, 1441.9296875, 823.4044189453125]"
39023,0,60,0.052396997809410095,"[436.0438537597656, 662.469970703125, 902.8616943359375, 1013.2511596679688]"
39023,0,38,0.047968875616788864,"[413.8829345703125, 539.0654907226562, 482.62506103515625, 590.7560424804688]"
39023,0,32,0.035400260239839554,"[453.9026184082031, 560.76708984375, 477.8308410644531, 580.94775390625]"
39023,0,60,0.025158999487757683,"[870.0401000976562, 700.76123046875, 1418.9864501953125, 1002.8029174804688]"
39023,0,38,0.022311145439743996,"[318.6485290527344, 539.2271728515625, 479.1107482910156, 612.3344116210938]"
39023,0,38,0.013231311924755573,"[443.9939270019531, 557.2470092773438, 480.9617919921875, 585.1362915039062]"
39023,0,60,0.010714631527662277,"[459.6795654296875, 792.5853881835938, 801.456298828125, 1002.571044921875]"
39099,0,60,0.16097047924995422,"[418.9266662597656, 608.8452758789062, 1404.4302978515625, 936.6488647460938]"
39099,0,60,0.05464186891913414,"[423.209228515625, 650.596435546875, 920.8861694335938, 1016.0936279296875]"
39099,0,60,0.02128659002482891,"[941.3294677734375, 760.9571533203125, 1395.3917236328125, 1001.4619140625]"
39099,0,32,0.017953069880604744,"[176.11915588378906, 535.7191162109375, 217.9475860595703, 593.1397094726562]"
39099,0,60,0.012129364535212517,"[852.66650390625, 619.7503051757812, 1426.6998291015625, 997.3365478515625]"
39895,0,32,0.6380283236503601,"[1485.48046875, 624.5292358398438, 1516.4566650390625, 648.3991088867188]"
39895,0,32,0.21228978037834167,"[1483.8504638671875, 621.44775390625, 1524.4041748046875, 661.1423950195312]"
39895,0,38,0.17903515696525574,"[369.4206237792969, 562.8598022460938, 421.5668640136719, 615.7010498046875]"
39895,0,60,0.16835355758666992,"[404.99615478515625, 619.06494140625, 1433.012451171875, 1003.075439453125]"
39895,0,38,0.1508488655090332,"[1474.22607421875, 606.7064819335938, 1533.9307861328125, 668.0684814453125]"
39895,0,38,0.06272304803133011,"[1447.9534912109375, 541.2052001953125, 1510.209228515625, 649.6509399414062]"
39895,0,60,0.05069027096033096,"[429.18475341796875, 654.5135498046875, 917.851318359375, 1014.7476806640625]"
39895,0,60,0.04653731733560562,"[411.486572265625, 590.7852783203125, 1413.1522216796875, 827.3225708007812]"
39895,0,32,0.03303064778447151,"[373.91815185546875, 564.2176513671875, 420.404052734375, 611.7213745117188]"
39895,0,38,0.031189197674393654,"[1462.9139404296875, 600.7457885742188, 1498.568115234375, 622.1551513671875]"
39895,0,38,0.02446642890572548,"[1471.2796630859375, 564.6307983398438, 1525.5860595703125, 662.568359375]"
39895,0,60,0.02374066412448883,"[866.8347778320312, 653.0873413085938, 1425.8228759765625, 1005.0943603515625]"
39895,0,38,0.012379941530525684,"[1465.333984375, 604.53369140625, 1484.2265625, 619.8922119140625]"
39895,0,38,0.010402378626167774,"[1482.6475830078125, 619.186767578125, 1525.0257568359375, 661.67333984375]"
39990,0,38,0.22946615517139435,"[1452.3876953125, 567.6334228515625, 1502.57470703125, 608.04248046875]"
39990,0,32,0.1422765552997589,"[391.3688049316406, 709.4473876953125, 422.7996520996094, 732.6195678710938]"
39990,0,60,0.10488664358854294,"[378.7532958984375, 588.3517456054688, 1407.374755859375, 1000.97998046875]"
39990,0,60,0.06276145577430725,"[409.5159912109375, 630.8404541015625, 968.7617797851562, 1001.6471557617188]"
39990,0,60,0.04926556348800659,"[391.8136291503906, 621.7962036132812, 1420.6387939453125, 827.5598754882812]"
39990,0,38,0.021974489092826843,"[1454.9488525390625, 561.3278198242188, 1533.288818359375, 609.398193359375]"
39990,0,60,0.018723635002970695,"[876.7025146484375, 703.9364624023438, 1412.0556640625, 1002.14599609375]"
39990,0,32,0.017770934849977493,"[377.3955993652344, 708.1614379882812, 421.8043212890625, 746.2822265625]"
39990,0,38,0.017219355329871178,"[446.6791076660156, 578.5997314453125, 475.1689453125, 601.2037963867188]"
39990,0,60,0.010948669165372849,"[477.1597900390625, 788.6907958984375, 869.055908203125, 1004.3441162109375]"
